4533	4533	0.965495339537103
3830	4533	-0.051034171278369
3830	3830	0.975614368310002
3122	4533	0.0598891049503718
3122	3830	-0.0158785628546674
3122	3122	0.95307252203732
4517	4533	0.0393877202021194
4517	3830	-0.0236935434650163
4517	3122	-0.0577688617694904
4517	4517	0.968263518108707
4498	4533	0.0752827202780302
4498	3830	-0.0170628866765391
4498	3122	0.486749764326045
4498	4517	-0.000191006915797331
4498	4498	0.933503289642187
3509	4533	-0.0435590513923688
3509	3830	-0.00359246795162662
3509	3122	0.102349643462232
3509	4517	-0.0327963627285464
3509	4498	0.0497192267866537
3509	3509	0.955696454377826
3088	4533	0.0551956542906824
3088	3830	-0.012788943491103
3088	3122	0.048089192488117
3088	4517	0.0552177063224149
3088	4498	0.00627724314486129
3088	3509	0.025740625787679
3088	3088	0.912319848524229
2405	4533	-0.0224441012906167
2405	3830	-0.0161782110505626
2405	3122	-0.0217674930699285
2405	4517	-0.0048323110063309
2405	4498	0.0024988220842391
2405	3509	-0.0635737348285004
2405	3088	-0.0512111064035644
2405	2405	0.923831527959957
2459	4533	-0.0261786777234412
2459	3830	-0.0278515189071059
2459	3122	0.00547454918979646
2459	4517	-0.0356519711200781
2459	4498	0.0161204918032702
2459	3509	-0.0194424306183152
2459	3088	-0.0161081634203533
2459	2405	-0.0398890744407373
2459	2459	0.914183115487796
1987	4533	-0.0113732030538733
1987	3830	0.0310839627943102
1987	3122	-0.00937347292923196
1987	4517	-0.0423277697146901
1987	4498	-0.0196639886783104
1987	3509	-0.0613755364182662
1987	3088	-0.064812540140535
1987	2405	0.0234049264737007
1987	2459	0.0835693549317884
1987	1987	0.977416927327388
2294	4533	-0.00670439878259087
2294	3830	0.0173068911104814
2294	3122	0.0108614713885576
2294	4517	-0.0482439406750326
2294	4498	-0.0230895772312118
2294	3509	-0.00549413139397494
2294	3088	-0.0146906069334514
2294	2405	-0.0531036895975522
2294	2459	-0.0269512771410828
2294	1987	0.0378215070777734
2294	2294	0.935464104416712
2195	4533	0.0107942775506902
2195	3830	-0.0178858166136645
2195	3122	0.0122491927737038
2195	4517	0.0627294066375244
2195	4498	0.0172913249704349
2195	3509	0.0530213239618528
2195	3088	-0.0580555381820135
2195	2405	0.00556742715874063
2195	2459	-0.0317900117745396
2195	1987	-0.0773033297851873
2195	2294	0.00192728530886489
2195	2195	0.934348012175377
3625	4533	0.00127895557592777
3625	3830	0.0351747443985322
3625	3122	-0.0059053369268701
3625	4517	-0.00866132202210422
3625	4498	-0.0402455390478023
3625	3509	-0.0742518474647368
3625	3088	0.0317411133399402
3625	2405	-0.0475330869462421
3625	2459	-0.0772631172567337
3625	1987	-0.0349834054050805
3625	2294	-0.00307385605241044
3625	2195	0.0375405382499339
3625	3625	0.917185305031432
2417	4533	-0.0053529983908866
2417	3830	0.0686256010514739
2417	3122	-0.040167189476235
2417	4517	-0.0457250797798403
2417	4498	-0.0249292355490416
2417	3509	0.0280791788939993
2417	3088	-0.037855877114996
2417	2405	0.0428898422769161
2417	2459	0.0344854238301394
2417	1987	-0.108471930871643
2417	2294	0.0687475358151716
2417	2195	0.0405595911119539
2417	3625	-0.0531685485144126
2417	2417	0.995761623372196
2639	4533	-0.0691243609334174
2639	3830	-0.0494715902533672
2639	3122	-0.0342800753106458
2639	4517	-0.0638098212858724
2639	4498	-0.00339815063671268
2639	3509	-0.00479339565621471
2639	3088	-0.0293225191415008
2639	2405	-0.0425184549302598
2639	2459	-0.0233708054947187
2639	1987	-0.0336268163000275
2639	2294	-0.0252221384175833
2639	2195	-0.0671861170619598
2639	3625	-0.00478587202185878
2639	2417	0.00430397545829909
2639	2639	1.02567040485756
3444	4533	-0.0618902567824706
3444	3830	0.00337130423384581
3444	3122	-0.069852856287594
3444	4517	0.0252243488094699
3444	4498	-0.0525913041543547
3444	3509	-0.0394322082303724
3444	3088	-0.0397559839433397
3444	2405	0.015383435072068
3444	2459	0.0176418225571488
3444	1987	0.0655253448255446
3444	2294	0.181258558328656
3444	2195	-0.0485108999768302
3444	3625	0.0387173384374498
3444	2417	0.059014806751093
3444	2639	-0.0228132782453863
3444	3444	1.02753003972178
3140	4533	0.077347309319532
3140	3830	0.0224382691768126
3140	3122	-0.0999748938915902
3140	4517	0.0177510449731418
3140	4498	-0.125131073385083
3140	3509	-0.0626273135136727
3140	3088	0.0685049634661135
3140	2405	0.0566321495813076
3140	2459	0.0244893675636073
3140	1987	-0.0416490860086624
3140	2294	0.0391381430900404
3140	2195	-0.00049091454736
3140	3625	0.00555990352438476
3140	2417	0.0387772680766288
3140	2639	-0.0204799138524149
3140	3444	-0.0141019474040259
3140	3140	1.04659544805074
2411	4533	-0.0699384700578498
2411	3830	0.0112783845061366
2411	3122	-0.0268441302104294
2411	4517	-0.0734966302368139
2411	4498	-0.0703683549588008
2411	3509	0.023267685005624
2411	3088	-0.0136365198166354
2411	2405	-0.0448891780593429
2411	2459	-0.0340694135486831
2411	1987	0.00867728250436527
2411	2294	0.0194168813937855
2411	3625	-0.0129160669681496
2411	2417	0.0452849523587387
2411	2639	0.0973256717622217
2411	3444	-0.0877598843614285
2411	3140	0.0418266749117397
2411	2411	1.06194573762194
2159	4533	-0.0212429141503612
2159	3830	-0.0147435318096095
2159	3122	-0.0137950350094424
2159	4517	-0.0222326612216516
2159	4498	-0.0103873475175945
2159	3509	-0.0320964052977883
2159	3088	-0.0335098108140112
2159	2405	-0.0539440017243961
2159	2459	0.00902233194206285
2159	1987	-0.0358683404667245
2159	2294	-0.00209085430847353
2159	2195	0.00194311088457882
2159	3625	-0.0123977145046009
2159	2417	0.0261899683636883
2159	2639	0.209920232560623
2159	3444	-0.00162776164208997
2159	3140	-0.0263016502298086
2159	2411	-0.0123222187253753
2159	2159	0.964137453253712
3289	4533	-0.0414734480618043
3289	3830	0.0711091786958942
3289	3122	-0.00382725723066145
3289	4517	-0.0207484297682171
3289	4498	-0.0321744954336884
3289	3509	-0.0123219592897079
3289	3088	-0.0117117665998848
3289	2405	-0.0121434675505079
3289	2459	-0.0703595341461077
3289	1987	0.00250764289693211
3289	2294	-0.00208540615945725
3289	2195	0.0205500963891712
3289	3625	0.0803819283215986
3289	2417	0.0647994438280425
3289	2639	0.00227337248923223
3289	3444	-0.0471532731291074
3289	3140	0.0443740737303505
3289	2411	0.102794835067562
3289	2159	-0.0516477366318689
3289	3289	0.921185803023385
1639	4533	-0.0301485623066354
1639	3830	0.0202473349652666
1639	3122	-0.0237903129689721
1639	4517	-0.0312161400781584
1639	4498	-0.0142340001587539
1639	3509	-0.023645807302207
1639	3088	-0.0804746713839956
1639	2405	0.201852561610185
1639	2459	-0.0781810006481428
1639	1987	0.097734023502775
1639	2294	-0.0213479855956751
1639	2195	-0.0709393728628402
1639	3625	-0.0303317238878493
1639	2417	-0.0176616641969948
1639	2639	0.088471391868101
1639	3444	0.00557754514977082
1639	3140	-0.0847076237339759
1639	2411	-0.0374166525300171
1639	2159	-0.0346412097597248
1639	3289	0.0116735050276504
1639	1639	0.95877906897837
2535	4533	-0.0632063739234028
2535	3830	-0.0244850816863812
2535	3122	-0.00929356674365989
2535	4517	-0.036721883812608
2535	4498	0.0381662970798035
2535	3509	-0.0256491695261925
2535	3088	-0.0293196653491589
2535	2405	-0.0548906824748912
2535	2459	-0.0762928278605014
2535	1987	-0.0316781950018722
2535	2294	-0.0722290275656933
2535	2195	0.0587468097066256
2535	3625	0.0496984719332584
2535	2417	-0.0103253423930759
2535	2639	0.143907086415727
2535	3444	-0.0260014831625785
2535	3140	-0.156914277567709
2535	2411	-0.0346723420398179
2535	2159	0.0491248596725445
2535	3289	0.0143399848176171
2535	1639	0.143967534926241
2535	2535	0.94286424739482
3595	4533	0.0736280395910865
3595	3830	-0.0860411230646266
3595	3122	-0.0416630955347043
3595	4517	0.0278078091858552
3595	4498	-0.0205100083898381
3595	3509	-0.0680588586472341
3595	3088	-0.057875489828809
3595	2405	0.0910499229668048
3595	2459	0.0245838021465562
3595	1987	-0.0630359246898936
3595	2294	-0.00925594857188087
3595	2195	-0.034175003865332
3595	3625	0.0339847129919768
3595	2417	-0.0203574602173823
3595	2639	0.0785373407260875
3595	3444	-0.00567962789619585
3595	3140	0.00109008641003017
3595	2411	-0.0346642995341272
3595	2159	-0.0324336716654626
3595	3289	-0.0736006639394581
3595	1639	-0.0398605365173187
3595	2535	-0.0482460161603721
3595	3595	0.97502441160224
4759	4533	-0.0677986446727899
4759	3830	-0.0711059305613378
4759	3122	-0.0257161039283924
4759	4517	0.0112993987951994
4759	4498	0.0172295792815838
4759	3509	-0.00222238819186653
4759	3088	0.0573056445739865
4759	2405	-0.086879359706131
4759	2459	0.0487030172772842
4759	1987	0.0347111328608137
4759	2294	-0.0883402419494957
4759	2195	-0.065082093799007
4759	3625	-0.0394957699688956
4759	2417	-0.00347650020828012
4759	2639	0.137213386760062
4759	3444	0.00318476998895524
4759	3140	-0.0667087554338669
4759	2411	-0.0205074140331638
4759	2159	0.011221049223632
4759	3289	0.0466394659784523
4759	1639	-0.0243805291124022
4759	2535	0.0221046349084824
4759	3595	0.0638299327388125
4759	4759	1.04326533182346
2736	4533	-0.0223657517190493
2736	3830	0.0260843780470394
2736	3122	0.0386296491818545
2736	4517	-0.00989078765011089
2736	4498	0.0586931065234651
2736	3509	-0.00551151358369353
2736	3088	-0.0261491020573528
2736	2405	-0.010625509460306
2736	2459	0.00346314446012022
2736	1987	-0.0391704376419236
2736	2294	0.0888600264979287
2736	2195	0.236647295020475
2736	3625	0.035824111874139
2736	2417	0.0882656593838196
2736	2639	-0.0556713243982236
2736	3444	-0.00321758341217319
2736	3140	-0.048360946161049
2736	2411	-0.0560184493212607
2736	2159	-0.026313584270511
2736	3289	0.00747038777942606
2736	1639	0.00431876329134322
2736	2535	0.0483911756050192
2736	3595	-0.053636829894145
2736	4759	-0.103223287883629
2736	2736	0.946403468770061
2015	4533	-0.016626515883902
2015	3830	-0.0512217432659294
2015	3122	-0.0257565758925134
2015	4517	0.106368042515238
2015	4498	0.00722677768769821
2015	3509	-0.00140672245342958
2015	3088	0.00784267796220504
2015	2405	0.0499843700387792
2015	2459	-0.0609230806142476
2015	1987	-0.0928160260842015
2015	2294	0.00081326855286979
2015	2195	0.111319631664032
2015	3625	-0.0919163031895133
2015	2417	0.0967289697271056
2015	2639	-0.050321242064239
2015	3444	0.0306963659071522
2015	3140	0.104166990312662
2015	2411	-0.0389159312521631
2015	2159	-0.0103785267049015
2015	3289	-0.0402600674451791
2015	1639	-0.0770345544337175
2015	2535	-0.0330399728202741
2015	3595	-0.0080482755399393
2015	4759	0.0254106236186932
2015	2736	0.0495179047087189
2015	2015	1.02707343294708
3582	4533	-0.00910625419176692
3582	3830	-0.0336613212437971
3582	3122	-0.0107645669780548
3582	4517	-0.00643795835212823
3582	4498	-0.0609044012461919
3582	3509	0.0255712142968396
3582	3088	0.0310847411013124
3582	2405	0.00613636957744041
3582	2459	0.0497228588859979
3582	1987	-0.0698074550457918
3582	2294	-0.0202303367403359
3582	2195	-0.0517650015535525
3582	3625	0.0451920743897945
