0	0	123
4533	4533	35.2141069742846
3830	4533	33.42223553273
3830	3830	35.0066199429056
3122	4533	33.3595226359478
3122	3830	33.2635290392542
3122	3122	35.470980235523
4517	4533	33.2868359148413
4517	3830	33.3334000097506
4517	3122	33.3852054506313
4517	4517	34.9247546230604
4498	4533	33.2754829624541
4498	3830	33.3716170282177
4498	3122	32.4012503137376
4498	4517	33.3010409320865
4498	4498	35.5138192647257
3509	4533	33.349971127845
3509	3830	33.2648222522413
3509	3122	33.1925258735411
3509	4517	33.3448613895038
3509	4498	33.319728510661
3509	3509	35.1310207947185
3088	4533	33.2704997353243
3088	3830	33.289691702037
3088	3122	33.2476843407899
3088	4517	33.250904238986
3088	4498	33.3500542411635
3088	3509	33.270306157598
3088	3088	35.2456644780078
2405	4533	33.406127520579
2405	3830	33.3157955451147
2405	3122	33.3505860991863
2405	4517	33.4146999948869
2405	4498	33.3150608241599
2405	3509	33.3137479555092
2405	3088	33.3183030090743
2405	2405	35.4791611733524
2459	4533	33.3308852589372
2459	3830	33.314097129053
2459	3122	33.2788548033747
2459	4517	33.3580295779998
2459	4498	33.3237237279373
2459	3509	33.3224293194294
2459	3088	33.3372725328079
2459	2405	33.3460679453003
2459	2459	35.4130247366159
1987	4533	33.2463722468895
1987	3830	33.3379457502091
1987	3122	33.2857887582534
1987	4517	33.373188806945
1987	4498	33.3146695892198
1987	3509	33.3612548749731
1987	3088	33.4078333977514
1987	2405	33.3029415397243
1987	2459	33.2080355582088
1987	1987	35.0195253879209
2294	4533	33.3251080441211
2294	3830	33.3733488340252
2294	3122	33.2981372948094
2294	4517	33.3423858987115
2294	4498	33.3142407088602
2294	3509	33.360633464789
2294	3088	33.2548568762128
2294	2405	33.3837815626536
2294	2459	33.3662523375871
2294	1987	33.2818988646667
2294	2294	35.0029230964945
2195	4533	33.2649453543714
2195	3830	33.3316822091421
2195	3122	33.3309435793412
2195	4517	33.2905621620106
2195	4498	33.265698554533
2195	3509	33.2623507079118
2195	3088	33.3944345863625
2195	2405	33.3541120709332
2195	2459	33.3568215689937
2195	1987	33.3082707457337
2195	2294	33.3365944625391
2195	2195	35.144169360047
3625	4533	33.3785438180539
3625	3830	33.3279443648433
3625	3122	33.3379049956315
3625	4517	33.3315548052119
3625	4498	33.3550660420384
3625	3509	33.4616458469253
3625	3088	33.2611304277245
3625	2405	33.337030455461
3625	2459	33.4134850373711
3625	1987	33.3361471739285
3625	2294	33.3568255547681
3625	2195	33.3227663120678
3625	3625	35.1403603809232
2417	4533	33.241323077721
2417	3830	33.2819739095669
2417	3122	33.3689677745629
2417	4517	33.3832331256535
2417	4498	33.3876812621664
2417	3509	33.2735218712192
2417	3088	33.379631631532
2417	2405	33.2269653966064
2417	2459	33.2710787489885
2417	1987	33.4871022077758
2417	2294	33.3225344390795
2417	2195	33.3271346863679
2417	3625	33.3792195540615
2417	2417	34.7999599909024
2639	4533	33.3107701016082
2639	3830	33.2951277679017
2639	3122	33.3188988050066
2639	4517	33.3769949504552
2639	4498	33.251306645706
2639	3509	33.3667425591801
2639	3088	33.3876323710456
2639	2405	33.3331731893755
2639	2459	33.2865707884958
2639	1987	33.381992071653
2639	2294	33.3386006382884
2639	2195	33.4295903984228
2639	3625	33.3208974531218
2639	2417	33.3556917089671
2639	2639	34.956570271817
3444	4533	33.3827149821856
3444	3830	33.3379923977035
3444	3122	33.3175114102841
